Production_Month,Region,Facility_Type,Operator,Oil_Volume_m3,Gas_Volume_e3m3,Water_Volume_m3,Active_Well_Count,Uptime_Hours
2022-07-01,Southern Alberta,Compressor Station,Prairie Basin Resources,451.2,28874.9,1441.9,29,730.1
2022-08-01,Peace River,Battery,Pemberton Resources Inc,4601.3,6408.9,14067.5,193,665.6
2022-08-01,Peace River,Gas Plant,Pemberton Resources Inc,1367.4,22491.7,3057.2,53,683.2
2022-08-01,Peace River,Oil Sands Facility,Pemberton Resources Inc,11047.9,1831.9,33116.6,445,712.3
2022-08-01,Peace River,Pipeline Terminal,Pemberton Resources Inc,2986.1,11830.6,6782.5,114,672.4
2022-08-01,Peace River,Compressor Station,Pemberton Resources Inc,2008.9,17907.8,5651.8,80,737.7
2022-08-01,Athabasca,Battery,Suncrest Oil Inc,11564.6,2556.4,20372.0,342,705.0
2022-08-01,Athabasca,Gas Plant,Suncrest Oil Inc,3270.6,8537.9,7383.1,100,700.8
2022-08-01,Athabasca,Oil Sands Facility,Suncrest Oil Inc,27157.3,714.7,45079.6,797,672.1
2022-08-01,Athabasca,Pipeline Terminal,Suncrest Oil Inc,7274.0,4573.7,19711.5,208,734.7
2022-08-01,Athabasca,Compressor Station,Suncrest Oil Inc,4664.0,6598.3,9235.3,149,737.4
2022-08-01,Cold Lake,Battery,Vermilion Fields Corp,8097.8,1855.8,13218.6,251,685.5
2022-08-01,Cold Lake,Gas Plant,Vermilion Fields Corp,2168.7,5869.2,5175.8,72,668.3
2022-08-01,Cold Lake,Oil Sands Facility,Vermilion Fields Corp,18824.4,513.6,34166.6,596,697.2
2022-08-01,Cold Lake,Pipeline Terminal,Vermilion Fields Corp,5013.3,3268.0,10182.4,151,714.2
2022-08-01,Cold Lake,Compressor Station,Vermilion Fields Corp,3056.8,4483.3,5924.8,104,722.2
2022-08-01,Central Alberta,Battery,Crestwood Energy Ltd,2815.2,10179.8,8410.4,126,703.3
2022-08-01,Central Alberta,Gas Plant,Crestwood Energy Ltd,754.5,32219.3,1582.8,35,671.4
2022-08-01,Central Alberta,Oil Sands Facility,Crestwood Energy Ltd,6650.2,2862.8,19996.7,272,676.2
2022-08-01,Central Alberta,Pipeline Terminal,Crestwood Energy Ltd,1776.9,18277.0,5222.6,74,698.3
2022-08-01,Central Alberta,Compressor Station,Crestwood Energy Ltd,1198.1,27727.6,3267.7,49,729.2
2022-08-01,Southern Alberta,Battery,Pemberton Resources Inc,1060.5,10605.3,2775.0,67,662.6
2022-08-01,Southern Alberta,Gas Plant,Pemberton Resources Inc,303.6,35851.4,774.3,19,733.1
2022-08-01,Southern Alberta,Oil Sands Facility,Pemberton Resources Inc,2502.9,2979.6,5405.3,158,735.1
2022-08-01,Southern Alberta,Pipeline Terminal,Pemberton Resources Inc,685.4,19497.0,1852.1,42,692.5
2022-08-01,Southern Alberta,Compressor Station,Pemberton Resources Inc,420.7,26926.8,1058.3,30,732.0
2022-09-01,Peace River,Battery,Crestwood Energy Ltd,4705.8,6554.5,12631.8,180,694.4
2022-09-01,Peace River,Gas Plant,Crestwood Energy Ltd,1254.4,20633.9,3573.1,55,660.7
2022-09-01,Peace River,Oil Sands Facility,Crestwood Energy Ltd,11378.0,1886.7,29990.1,435,660.7
2022-09-01,Peace River,Pipeline Terminal,Crestwood Energy Ltd,2781.8,11021.1,8034.2,113,741.2
2022-09-01,Peace River,Compressor Station,Crestwood Energy Ltd,1959.5,17467.5,4463.9,76,689.3
2022-09-01,Athabasca,Battery,Lakeland Petroleum Ltd,10734.2,2372.8,25190.1,355,729.2
2022-09-01,Athabasca,Gas Plant,Lakeland Petroleum Ltd,3196.7,8345.1,5638.0,101,715.6
2022-09-01,Athabasca,Oil Sands Facility,Lakeland Petroleum Ltd,27194.3,715.6,59793.9,826,711.2
2022-09-01,Athabasca,Pipeline Terminal,Lakeland Petroleum Ltd,6754.1,4246.8,11974.8,208,743.0
2022-09-01,Athabasca,Compressor Station,Lakeland Petroleum Ltd,4724.6,6684.1,14071.7,141,719.7
2022-09-01,Cold Lake,Battery,Clearwater Production Ltd,7818.7,1791.8,16247.8,234,724.3
2022-09-01,Cold Lake,Gas Plant,Clearwater Production Ltd,2282.7,6177.7,6594.0,72,710.4
2022-09-01,Cold Lake,Oil Sands Facility,Clearwater Production Ltd,17682.4,482.4,47551.7,578,715.1
2022-09-01,Cold Lake,Pipeline Terminal,Clearwater Production Ltd,4954.9,3229.8,9984.5,150,692.6
2022-09-01,Cold Lake,Compressor Station,Clearwater Production Ltd,2887.3,4234.6,7890.7,101,676.0
2022-09-01,Central Alberta,Battery,Foothills Gas Co,2699.5,9761.7,5279.6,121,725.9
2022-09-01,Central Alberta,Gas Plant,Foothills Gas Co,806.6,34444.9,2157.6,35,731.0
2022-09-01,Central Alberta,Oil Sands Facility,Foothills Gas Co,6396.4,2753.6,19204.5,274,668.2
2022-09-01,Central Alberta,Pipeline Terminal,Foothills Gas Co,1550.2,15944.5,3121.9,78,724.1
2022-09-01,Central Alberta,Compressor Station,Foothills Gas Co,1041.9,24111.5,2800.1,49,667.5
2022-09-01,Southern Alberta,Battery,Foothills Gas Co,997.1,9970.8,2782.6,67,726.2
2022-09-01,Southern Alberta,Gas Plant,Foothills Gas Co,289.8,34226.2,584.5,19,731.5
2022-09-01,Southern Alberta,Oil Sands Facility,Foothills Gas Co,2364.8,2815.3,7061.8,163,739.3
2022-09-01,Southern Alberta,Pipeline Terminal,Foothills Gas Co,597.9,17006.3,1807.5,43,732.9
2022-09-01,Southern Alberta,Compressor Station,Foothills Gas Co,417.0,26689.0,866.3,27,731.8
2022-10-01,Peace River,Battery,Ridgeline Oil Corp,4233.3,5896.4,8129.9,182,707.8
2022-10-01,Peace River,Gas Plant,Ridgeline Oil Corp,1374.8,22614.2,3206.2,52,720.1
2022-10-01,Peace River,Oil Sands Facility,Ridgeline Oil Corp,10812.4,1792.9,25734.9,434,674.9
2022-10-01,Peace River,Pipeline Terminal,Ridgeline Oil Corp,2839.8,11251.1,4565.1,112,723.9
2022-10-01,Peace River,Compressor Station,Ridgeline Oil Corp,1772.0,15796.2,5002.7,76,724.1
2022-10-01,Athabasca,Battery,Northland Energy Corp,10156.3,2245.1,26235.4,352,693.9
2022-10-01,Athabasca,Gas Plant,Northland Energy Corp,3348.3,8740.9,7410.8,96,676.8
2022-10-01,Athabasca,Oil Sands Facility,Northland Energy Corp,24701.6,650.0,40078.9,798,730.0
2022-10-01,Athabasca,Pipeline Terminal,Northland Energy Corp,6444.4,4052.0,17289.0,220,680.9
2022-10-01,Athabasca,Compressor Station,Northland Energy Corp,4612.5,6525.4,9921.3,139,692.2
2022-10-01,Cold Lake,Battery,Prairie Basin Resources,7243.4,1660.0,13525.1,248,685.0
2022-10-01,Cold Lake,Gas Plant,Prairie Basin Resources,2025.7,5482.1,5600.1,70,688.4
2022-10-01,Cold Lake,Oil Sands Facility,Prairie Basin Resources,17600.8,480.2,56195.1,553,735.7
2022-10-01,Cold Lake,Pipeline Terminal,Prairie Basin Resources,4383.5,2857.4,8335.1,157,737.1
2022-10-01,Cold Lake,Compressor Station,Prairie Basin Resources,2940.8,4313.1,5780.1,102,671.0
2022-10-01,Central Alberta,Battery,Ridgeline Oil Corp,2600.7,9404.4,6614.9,116,690.8
2022-10-01,Central Alberta,Gas Plant,Ridgeline Oil Corp,750.0,32026.2,1244.8,36,681.5
2022-10-01,Central Alberta,Oil Sands Facility,Ridgeline Oil Corp,5904.4,2541.7,9906.0,294,715.6
2022-10-01,Central Alberta,Pipeline Terminal,Ridgeline Oil Corp,1607.7,16536.5,2623.1,76,695.0
2022-10-01,Central Alberta,Compressor Station,Ridgeline Oil Corp,1031.7,23875.6,2554.1,49,672.9
2022-10-01,Southern Alberta,Battery,Prairie Basin Resources,1003.2,10031.6,2616.8,67,715.6
2022-10-01,Southern Alberta,Gas Plant,Prairie Basin Resources,291.3,34399.4,591.9,20,671.5
2022-10-01,Southern Alberta,Oil Sands Facility,Prairie Basin Resources,2383.9,2838.0,4214.4,163,669.9
2022-10-01,Southern Alberta,Pipeline Terminal,Prairie Basin Resources,577.3,16421.5,1021.8,41,676.8
2022-10-01,Southern Alberta,Compressor Station,Prairie Basin Resources,393.4,25175.4,958.7,27,719.1
2022-11-01,Peace River,Battery,Pemberton Resources Inc,4058.3,5652.7,6749.2,183,677.4
2022-11-01,Peace River,Gas Plant,Pemberton Resources Inc,1292.5,21260.1,2751.7,50,716.4
2022-11-01,Peace River,Oil Sands Facility,Pemberton Resources Inc,10304.1,1708.6,30256.7,434,672.5
2022-11-01,Peace River,Pipeline Terminal,Pemberton Resources Inc,2461.4,9751.9,5953.5,117,668.5
2022-11-01,Peace River,Compressor Station,Pemberton Resources Inc,1681.4,14988.1,3312.1,80,684.9
2022-11-01,Athabasca,Battery,Suncrest Oil Inc,10066.8,2225.3,17714.5,336,663.3
2022-11-01,Athabasca,Gas Plant,Suncrest Oil Inc,2864.4,7477.5,8256.8,99,722.0
2022-11-01,Athabasca,Oil Sands Facility,Suncrest Oil Inc,22268.6,586.0,62644.4,774,731.6
2022-11-01,Athabasca,Pipeline Terminal,Suncrest Oil Inc,6468.0,4066.9,12113.4,214,696.8
2022-11-01,Athabasca,Compressor Station,Suncrest Oil Inc,4287.5,6065.6,12886.3,138,728.5
2022-11-01,Cold Lake,Battery,Vermilion Fields Corp,6392.2,1464.9,14326.5,250,682.8
2022-11-01,Cold Lake,Gas Plant,Vermilion Fields Corp,1919.8,5195.7,5684.7,71,714.5
2022-11-01,Cold Lake,Oil Sands Facility,Vermilion Fields Corp,16256.9,443.5,28951.8,570,664.9
2022-11-01,Cold Lake,Pipeline Terminal,Vermilion Fields Corp,4439.7,2894.0,8235.8,148,709.6
2022-11-01,Cold Lake,Compressor Station,Vermilion Fields Corp,2905.1,4260.8,7801.4,96,691.9
2022-11-01,Central Alberta,Battery,Crestwood Energy Ltd,2300.8,8319.9,3787.4,121,730.4
2022-11-01,Central Alberta,Gas Plant,Crestwood Energy Ltd,730.0,31174.2,1320.6,36,669.5
2022-11-01,Central Alberta,Oil Sands Facility,Crestwood Energy Ltd,5409.0,2328.5,9052.3,271,686.4
2022-11-01,Central Alberta,Pipeline Terminal,Crestwood Energy Ltd,1509.1,15521.9,4051.5,76,708.4
2022-11-01,Central Alberta,Compressor Station,Crestwood Energy Ltd,986.9,22840.6,3123.2,50,688.4
2022-11-01,Southern Alberta,Battery,Pemberton Resources Inc,910.4,9103.8,2477.1,64,715.6
2022-11-01,Southern Alberta,Gas Plant,Pemberton Resources Inc,255.4,30156.4,549.9,20,692.3
2022-11-01,Southern Alberta,Oil Sands Facility,Pemberton Resources Inc,2217.9,2640.3,5530.0,165,664.6
2022-11-01,Southern Alberta,Pipeline Terminal,Pemberton Resources Inc,578.5,16456.3,1070.9,43,731.6
2022-11-01,Southern Alberta,Compressor Station,Pemberton Resources Inc,397.7,25450.1,684.0,28,680.2
2022-12-01,Peace River,Battery,Crestwood Energy Ltd,4201.8,5852.5,7061.4,177,714.0
2022-12-01,Peace River,Gas Plant,Crestwood Energy Ltd,1134.3,18657.5,2241.4,53,727.3
2022-12-01,Peace River,Oil Sands Facility,Crestwood Energy Ltd,9131.9,1514.2,27126.7,423,670.0
2022-12-01,Peace River,Pipeline Terminal,Crestwood Energy Ltd,2463.0,9758.3,6515.6,109,694.6
2022-12-01,Peace River,Compressor Station,Crestwood Energy Ltd,1655.8,14760.0,2649.7,72,710.8
2022-12-01,Athabasca,Battery,Lakeland Petroleum Ltd,9725.1,2149.8,20299.8,347,677.4
2022-12-01,Athabasca,Gas Plant,Lakeland Petroleum Ltd,2857.0,7458.2,8915.5,99,664.6
2022-12-01,Athabasca,Oil Sands Facility,Lakeland Petroleum Ltd,21454.1,564.6,49926.6,814,712.1
2022-12-01,Athabasca,Pipeline Terminal,Lakeland Petroleum Ltd,5956.1,3745.0,15792.4,221,669.6
2022-12-01,Athabasca,Compressor Station,Lakeland Petroleum Ltd,4130.4,5843.4,8074.1,142,729.7
2022-12-01,Cold Lake,Battery,Clearwater Production Ltd,6708.7,1537.4,13868.0,238,719.0
2022-12-01,Cold Lake,Gas Plant,Clearwater Production Ltd,1720.4,4656.0,3204.5,66,720.2
2022-12-01,Cold Lake,Oil Sands Facility,Clearwater Production Ltd,15153.8,413.4,26839.5,561,675.8
2022-12-01,Cold Lake,Pipeline Terminal,Clearwater Production Ltd,4174.1,2720.9,9302.5,148,725.6
2022-12-01,Cold Lake,Compressor Station,Clearwater Production Ltd,2704.3,3966.3,4793.2,98,737.8
2022-12-01,Central Alberta,Battery,Foothills Gas Co,2307.9,8345.4,5866.9,121,697.8
2022-12-01,Central Alberta,Gas Plant,Foothills Gas Co,657.0,28057.2,2056.3,33,701.9
2022-12-01,Central Alberta,Oil Sands Facility,Foothills Gas Co,5163.9,2223.0,8663.6,287,730.5
2022-12-01,Central Alberta,Pipeline Terminal,Foothills Gas Co,1374.0,14133.0,3315.9,76,674.9
2022-12-01,Central Alberta,Compressor Station,Foothills Gas Co,928.3,21484.0,2570.3,47,692.5
2022-12-01,Southern Alberta,Battery,Foothills Gas Co,861.3,8613.3,2594.5,66,692.3
2022-12-01,Southern Alberta,Gas Plant,Foothills Gas Co,264.4,31220.1,810.5,20,683.0
2022-12-01,Southern Alberta,Oil Sands Facility,Foothills Gas Co,2110.5,2512.5,6654.0,155,671.2
2022-12-01,Southern Alberta,Pipeline Terminal,Foothills Gas Co,524.4,14915.5,1426.4,42,685.1
2022-12-01,Southern Alberta,Compressor Station,Foothills Gas Co,363.9,23288.9,1083.4,28,738.6
2023-01-01,Peace River,Battery,Ridgeline Oil Corp,3866.1,5384.9,7428.4,184,684.4
2023-01-01,Peace River,Gas Plant,Ridgeline Oil Corp,1083.1,17815.7,2898.2,55,714.6
2023-01-01,Peace River,Oil Sands Facility,Ridgeline Oil Corp,9424.8,1562.8,22678.2,432,687.1
2023-01-01,Peace River,Pipeline Terminal,Ridgeline Oil Corp,2244.5,8892.7,4856.2,113,707.9
2023-01-01,Peace River,Compressor Station,Ridgeline Oil Corp,1618.5,14428.0,3670.7,77,730.7
2023-01-01,Athabasca,Battery,Northland Energy Corp,8951.8,1978.8,26458.7,356,703.9
2023-01-01,Athabasca,Gas Plant,Northland Energy Corp,2512.7,6559.5,4604.6,102,676.8
2023-01-01,Athabasca,Oil Sands Facility,Northland Energy Corp,22287.0,586.5,41398.0,790,681.0
2023-01-01,Athabasca,Pipeline Terminal,Northland Energy Corp,6041.8,3798.9,16342.8,211,723.3
2023-01-01,Athabasca,Compressor Station,Northland Energy Corp,3593.4,5083.7,10429.6,138,732.9
2023-01-01,Cold Lake,Battery,Prairie Basin Resources,6255.5,1433.6,18664.8,242,707.1
2023-01-01,Cold Lake,Gas Plant,Prairie Basin Resources,1700.5,4602.1,4854.7,71,684.2
2023-01-01,Cold Lake,Oil Sands Facility,Prairie Basin Resources,14448.0,394.2,44534.2,546,740.4
2023-01-01,Cold Lake,Pipeline Terminal,Prairie Basin Resources,4034.9,2630.1,8474.3,148,661.1
2023-01-01,Cold Lake,Compressor Station,Prairie Basin Resources,2434.1,3570.1,6311.4,101,733.1
2023-01-01,Central Alberta,Battery,Ridgeline Oil Corp,2208.6,7986.6,6754.7,119,714.4
2023-01-01,Central Alberta,Gas Plant,Ridgeline Oil Corp,637.7,27233.7,1578.0,34,725.2
2023-01-01,Central Alberta,Oil Sands Facility,Ridgeline Oil Corp,5246.1,2258.4,10863.0,264,717.3
2023-01-01,Central Alberta,Pipeline Terminal,Ridgeline Oil Corp,1261.6,12976.7,2369.4,73,691.7
2023-01-01,Central Alberta,Compressor Station,Ridgeline Oil Corp,870.8,20153.3,2168.8,46,709.1
2023-01-01,Southern Alberta,Battery,Prairie Basin Resources,783.4,7833.8,1667.8,67,673.0
2023-01-01,Southern Alberta,Gas Plant,Prairie Basin Resources,225.1,26586.9,476.4,18,738.3
2023-01-01,Southern Alberta,Oil Sands Facility,Prairie Basin Resources,1923.5,2289.8,5114.6,153,708.1
2023-01-01,Southern Alberta,Pipeline Terminal,Prairie Basin Resources,496.9,14134.9,1418.4,40,678.5
2023-01-01,Southern Alberta,Compressor Station,Prairie Basin Resources,323.0,20674.8,552.0,27,694.9
2023-02-01,Peace River,Battery,Pemberton Resources Inc,3887.4,5414.6,6791.7,176,677.9
2023-02-01,Peace River,Gas Plant,Pemberton Resources Inc,1101.4,18117.5,2398.1,51,723.2
2023-02-01,Peace River,Oil Sands Facility,Pemberton Resources Inc,9062.4,1502.7,28950.8,436,742.4
2023-02-01,Peace River,Pipeline Terminal,Pemberton Resources Inc,2250.9,8917.8,6010.6,112,736.0
2023-02-01,Peace River,Compressor Station,Pemberton Resources Inc,1637.1,14593.2,4246.3,78,717.3
2023-02-01,Athabasca,Battery,Suncrest Oil Inc,9185.4,2030.5,28157.8,360,692.4
2023-02-01,Athabasca,Gas Plant,Suncrest Oil Inc,2763.4,7214.1,5672.0,104,729.1
2023-02-01,Athabasca,Oil Sands Facility,Suncrest Oil Inc,21598.9,568.4,62302.2,801,663.7
2023-02-01,Athabasca,Pipeline Terminal,Suncrest Oil Inc,6216.8,3909.0,11861.8,216,739.6
2023-02-01,Athabasca,Compressor Station,Suncrest Oil Inc,3742.9,5295.2,11715.4,144,660.6
2023-02-01,Cold Lake,Battery,Vermilion Fields Corp,5780.2,1324.6,15447.8,241,732.7
2023-02-01,Cold Lake,Gas Plant,Vermilion Fields Corp,1776.0,4806.6,3136.9,68,719.0
2023-02-01,Cold Lake,Oil Sands Facility,Vermilion Fields Corp,15318.2,417.9,43508.8,557,738.9
2023-02-01,Cold Lake,Pipeline Terminal,Vermilion Fields Corp,3979.6,2594.1,7346.4,146,687.9
2023-02-01,Cold Lake,Compressor Station,Vermilion Fields Corp,2416.3,3544.0,4075.9,100,706.9
2023-02-01,Central Alberta,Battery,Crestwood Energy Ltd,2162.7,7820.3,4248.0,113,692.6
2023-02-01,Central Alberta,Gas Plant,Crestwood Energy Ltd,635.6,27142.9,1457.3,32,716.6
2023-02-01,Central Alberta,Oil Sands Facility,Crestwood Energy Ltd,5018.2,2160.2,13179.2,273,723.5
2023-02-01,Central Alberta,Pipeline Terminal,Crestwood Energy Ltd,1353.7,13923.3,3684.0,69,738.0
2023-02-01,Central Alberta,Compressor Station,Crestwood Energy Ltd,842.6,19499.7,2409.0,47,667.3
2023-02-01,Southern Alberta,Battery,Pemberton Resources Inc,850.3,8503.5,1955.9,64,715.5
2023-02-01,Southern Alberta,Gas Plant,Pemberton Resources Inc,238.3,28138.1,584.7,18,692.8
2023-02-01,Southern Alberta,Oil Sands Facility,Pemberton Resources Inc,1992.8,2372.3,4928.5,159,672.1
2023-02-01,Southern Alberta,Pipeline Terminal,Pemberton Resources Inc,525.2,14937.7,1608.5,41,721.3
2023-02-01,Southern Alberta,Compressor Station,Pemberton Resources Inc,335.6,21475.6,1046.8,27,706.6
2023-03-01,Peace River,Battery,Crestwood Energy Ltd,3853.7,5367.7,6196.9,182,705.1
2023-03-01,Peace River,Gas Plant,Crestwood Energy Ltd,1260.8,20739.6,2631.9,53,735.9
2023-03-01,Peace River,Oil Sands Facility,Crestwood Energy Ltd,9285.2,1539.6,20986.8,426,703.1
2023-03-01,Peace River,Pipeline Terminal,Crestwood Energy Ltd,2422.0,9595.7,4730.8,116,676.3
2023-03-01,Peace River,Compressor Station,Crestwood Energy Ltd,1619.5,14436.7,4663.3,77,731.5
2023-03-01,Athabasca,Battery,Lakeland Petroleum Ltd,10532.1,2328.2,33606.9,343,706.2
2023-03-01,Athabasca,Gas Plant,Lakeland Petroleum Ltd,2811.6,7339.9,4801.6,96,720.9
2023-03-01,Athabasca,Oil Sands Facility,Lakeland Petroleum Ltd,23130.8,608.7,49253.8,774,715.1
2023-03-01,Athabasca,Pipeline Terminal,Lakeland Petroleum Ltd,5859.3,3684.2,15182.8,224,686.7
2023-03-01,Athabasca,Compressor Station,Lakeland Petroleum Ltd,4109.3,5813.6,10627.3,140,709.1
2023-03-01,Cold Lake,Battery,Clearwater Production Ltd,6520.7,1494.3,14235.9,229,696.0
2023-03-01,Cold Lake,Gas Plant,Clearwater Production Ltd,1753.9,4746.7,3497.1,66,722.1
2023-03-01,Cold Lake,Oil Sands Facility,Clearwater Production Ltd,14941.7,407.6,43991.0,525,721.6
2023-03-01,Cold Lake,Pipeline Terminal,Clearwater Production Ltd,4252.0,2771.7,9952.1,144,685.7
2023-03-01,Cold Lake,Compressor Station,Clearwater Production Ltd,2711.7,3977.2,5101.3,98,730.7
2023-03-01,Central Alberta,Battery,Foothills Gas Co,2352.6,8507.1,4291.1,115,682.1
2023-03-01,Central Alberta,Gas Plant,Foothills Gas Co,688.7,29410.2,1186.2,32,661.6
2023-03-01,Central Alberta,Oil Sands Facility,Foothills Gas Co,5232.1,2252.4,8632.5,270,694.0
2023-03-01,Central Alberta,Pipeline Terminal,Foothills Gas Co,1417.7,14582.1,4324.1,72,705.7
2023-03-01,Central Alberta,Compressor Station,Foothills Gas Co,998.5,23109.1,2351.8,49,690.7
2023-03-01,Southern Alberta,Battery,Foothills Gas Co,822.4,8224.3,2331.9,65,684.4
2023-03-01,Southern Alberta,Gas Plant,Foothills Gas Co,248.3,29323.9,600.1,18,702.2
2023-03-01,Southern Alberta,Oil Sands Facility,Foothills Gas Co,2041.8,2430.7,6037.1,155,711.6
2023-03-01,Southern Alberta,Pipeline Terminal,Foothills Gas Co,509.7,14498.5,1234.8,40,675.0
2023-03-01,Southern Alberta,Compressor Station,Foothills Gas Co,378.9,24248.4,1006.0,28,721.8
2023-04-01,Peace River,Battery,Ridgeline Oil Corp,4214.7,5870.5,9163.1,174,701.0
2023-04-01,Peace River,Gas Plant,Ridgeline Oil Corp,1156.7,19027.0,2534.4,49,677.4
2023-04-01,Peace River,Oil Sands Facility,Ridgeline Oil Corp,10419.7,1727.8,22694.1,417,698.2
2023-04-01,Peace River,Pipeline Terminal,Ridgeline Oil Corp,2472.6,9796.3,7835.5,110,719.1
2023-04-01,Peace River,Compressor Station,Ridgeline Oil Corp,1765.5,15737.8,5168.4,77,682.1
2023-04-01,Athabasca,Battery,Northland Energy Corp,10397.1,2298.3,19527.4,349,690.7
2023-04-01,Athabasca,Gas Plant,Northland Energy Corp,3078.5,8036.4,9040.8,100,691.6
2023-04-01,Athabasca,Oil Sands Facility,Northland Energy Corp,25484.7,670.7,61830.8,790,732.9
2023-04-01,Athabasca,Pipeline Terminal,Northland Energy Corp,6446.2,4053.2,15286.4,217,702.2
2023-04-01,Athabasca,Compressor Station,Northland Energy Corp,4087.8,5783.1,7623.6,137,714.1
2023-04-01,Cold Lake,Battery,Prairie Basin Resources,6425.5,1472.5,12202.3,229,720.3
2023-04-01,Cold Lake,Gas Plant,Prairie Basin Resources,1848.6,5003.0,3639.1,69,720.5
2023-04-01,Cold Lake,Oil Sands Facility,Prairie Basin Resources,15583.3,425.1,36871.7,526,673.5
2023-04-01,Cold Lake,Pipeline Terminal,Prairie Basin Resources,4380.3,2855.3,7165.8,138,708.2
2023-04-01,Cold Lake,Compressor Station,Prairie Basin Resources,2657.6,3897.8,6929.1,92,708.1
2023-04-01,Central Alberta,Battery,Ridgeline Oil Corp,2170.5,7848.7,4369.7,110,740.5
2023-04-01,Central Alberta,Gas Plant,Ridgeline Oil Corp,684.4,29227.6,1712.2,31,720.4
2023-04-01,Central Alberta,Oil Sands Facility,Ridgeline Oil Corp,5522.5,2377.4,11340.6,254,697.7
2023-04-01,Central Alberta,Pipeline Terminal,Ridgeline Oil Corp,1546.3,15904.7,4619.9,68,729.8
2023-04-01,Central Alberta,Compressor Station,Ridgeline Oil Corp,977.9,22632.5,2807.9,48,675.3
2023-04-01,Southern Alberta,Battery,Prairie Basin Resources,901.0,9009.7,1822.9,65,688.8
2023-04-01,Southern Alberta,Gas Plant,Prairie Basin Resources,255.4,30157.1,650.0,18,692.4
2023-04-01,Southern Alberta,Oil Sands Facility,Prairie Basin Resources,1943.6,2313.8,3739.0,153,702.4
2023-04-01,Southern Alberta,Pipeline Terminal,Prairie Basin Resources,544.6,15491.1,1001.7,38,700.0
2023-04-01,Southern Alberta,Compressor Station,Prairie Basin Resources,373.1,23878.1,620.3,27,702.3
2023-05-01,Peace River,Battery,Pemberton Resources Inc,4185.4,5829.7,9926.0,172,710.7
2023-05-01,Peace River,Gas Plant,Pemberton Resources Inc,1349.0,22189.0,4094.4,53,714.5
2023-05-01,Peace River,Oil Sands Facility,Pemberton Resources Inc,10350.4,1716.3,22694.3,398,704.5
2023-05-01,Peace River,Pipeline Terminal,Pemberton Resources Inc,2659.2,10535.6,7668.3,115,692.0
2023-05-01,Peace River,Compressor Station,Pemberton Resources Inc,1865.6,16630.2,5198.0,76,718.5
2023-05-01,Athabasca,Battery,Suncrest Oil Inc,10228.0,2260.9,18555.8,342,679.5
2023-05-01,Athabasca,Gas Plant,Suncrest Oil Inc,3320.1,8667.2,6816.9,103,694.3
2023-05-01,Athabasca,Oil Sands Facility,Suncrest Oil Inc,24188.5,636.5,66146.8,824,708.6
2023-05-01,Athabasca,Pipeline Terminal,Suncrest Oil Inc,6411.5,4031.4,10332.2,217,717.8
2023-05-01,Athabasca,Compressor Station,Suncrest Oil Inc,4399.6,6224.3,9589.5,138,714.7
2023-05-01,Cold Lake,Battery,Vermilion Fields Corp,6754.0,1547.8,20045.6,229,690.7
2023-05-01,Cold Lake,Gas Plant,Vermilion Fields Corp,1976.2,5348.3,5313.9,69,694.7
2023-05-01,Cold Lake,Oil Sands Facility,Vermilion Fields Corp,16970.9,463.0,40254.1,532,706.6
2023-05-01,Cold Lake,Pipeline Terminal,Vermilion Fields Corp,4221.4,2751.7,8825.4,142,719.3
2023-05-01,Cold Lake,Compressor Station,Vermilion Fields Corp,3010.9,4416.0,8936.3,97,722.8
2023-05-01,Central Alberta,Battery,Crestwood Energy Ltd,2392.6,8651.7,6505.2,109,678.0
2023-05-01,Central Alberta,Gas Plant,Crestwood Energy Ltd,693.3,29606.7,1484.7,33,718.6
2023-05-01,Central Alberta,Oil Sands Facility,Crestwood Energy Ltd,5787.5,2491.4,10748.4,275,660.4
2023-05-01,Central Alberta,Pipeline Terminal,Crestwood Energy Ltd,1420.4,14609.5,2602.9,73,696.6
2023-05-01,Central Alberta,Compressor Station,Crestwood Energy Ltd,943.1,21826.3,1843.6,45,663.2
2023-05-01,Southern Alberta,Battery,Pemberton Resources Inc,900.3,9003.0,2858.6,63,703.8
2023-05-01,Southern Alberta,Gas Plant,Pemberton Resources Inc,274.8,32454.6,702.4,19,728.9
2023-05-01,Southern Alberta,Oil Sands Facility,Pemberton Resources Inc,2177.2,2591.9,5012.7,142,715.2
2023-05-01,Southern Alberta,Pipeline Terminal,Pemberton Resources Inc,596.3,16961.0,1227.0,37,710.4
2023-05-01,Southern Alberta,Compressor Station,Pemberton Resources Inc,382.1,24457.2,753.0,25,663.0
2023-06-01,Peace River,Battery,Crestwood Energy Ltd,4367.4,6083.1,6989.8,172,743.7
2023-06-01,Peace River,Gas Plant,Crestwood Energy Ltd,1373.8,22598.3,2974.3,51,709.2
2023-06-01,Peace River,Oil Sands Facility,Crestwood Energy Ltd,10602.9,1758.1,29466.3,397,667.6
2023-06-01,Peace River,Pipeline Terminal,Crestwood Energy Ltd,2747.5,10885.5,8043.6,115,689.2
2023-06-01,Peace River,Compressor Station,Crestwood Energy Ltd,2011.2,17928.2,4107.7,75,676.3
2023-06-01,Athabasca,Battery,Lakeland Petroleum Ltd,11801.4,2608.7,29737.8,334,694.2
2023-06-01,Athabasca,Gas Plant,Lakeland Petroleum Ltd,3067.9,8008.8,5264.0,97,739.5
